,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,dislikeCount,favouriteCount,commentCount,duration,definition,caption,publishedDaytime,durationSecs,tagCount,title_no_stopwords
616,P2xo1e5WDJk,Christian Dior,Dior Made With Love – Safekeeping our Savoir-Faire for Tomorrow,"For 10 years François Demachy has been fostering partnerships between DIOR and producers of fragrant flowers in the Grasse region, perpetuating the unique connection of Christian Dior with the South of France.

This particular field is located on the hillsides of the Château de La Colle Noire, Christian Dior’s beloved home.

Each year, in the days leading to the May Rose Harvest, the field is weeded following a traditional and chemical-free technique to ensure the best olfactory quality for its flowers. A few weeks later, the flowers are ready to be delicately hand-picked one-by-one. 

Through these partnerships, DIOR commits to preserving the extraordinary terroir and savoir-faire of the Grasse region. A true pact with nature. For sustainable, respectful and made with love fragrances.","['Dior', 'Christian Dior', '2019']",2020-06-15 12:47:53+00:00,9086.0,233.0,,,0.0,PT1M20S,hd,true,Monday,80.0,3,"['Dior', 'Made', 'With', 'Love', '–', 'Safekeeping', 'Savoir-Faire', 'Tomorrow']"
617,RhZMTGdiBns,Christian Dior,Dior Les Récoltes – Grasse Rose,"A glimpse at the steps it takes to ensure a bountiful Grasse Rose harvest. Every year between May and June Dior fragrant flower producers prepare what is necessary for the harvest; aprons, their teams, their hands, and that special know-how that's been passed down from generations. These special flowers with their unique powerful fragrance are rushed to the factory for extraction where finally the meet the expert nose behind Dior’s Fragrances François Demachy.","['Dior', 'Christian Dior', '2019']",2020-06-15 12:46:53+00:00,19866.0,507.0,,,0.0,PT1M30S,hd,false,Monday,90.0,3,"['Dior', 'Les', 'Récoltes', '–', 'Grasse', 'Rose']"
618,nKdFK1py0KA,Christian Dior,The supple elegance of the ‘La Dior de Dior Satine’ watch,"Discover the ‘La D de Dior Satine’ watch designed by Victoire de Castellane, as worn by model Jia Li in a new film that captures the graceful spirit of this modern feminine timepiece whose emblematic Milanese mesh bracelet renders it as lithe and lustrous as a silk ribbon.","['Dior', 'Christian Dior', '2019']",2020-06-11 16:12:46+00:00,640193.0,302.0,,,2.0,PT33S,hd,false,Thursday,33.0,3,"['The', 'supple', 'elegance', '‘La', 'Dior', 'de', 'Dior', 'Satine’', 'watch']"
619,SoSS3xt1VsE,Christian Dior,Ultra-matte reinvention of timeless Dior designs,"The emblematic ‘Lady Dior’, the sinuous ‘Saddle’ and the graphic ‘30 Montaigne’ flap bag are just some of the timeless Dior designs that have been reinvented in various forms by Maria Grazia Chiuri with an ultra-matte finish. From the littlest stitch to quilted leather and tone-on-tone metal detailing, these highly covetable and mutedly modern creations come in an appropriately elegant spectrum ranging from indigo blue to cherry red and ecru.","['Dior', 'Christian Dior', '2019']",2020-05-29 12:24:10+00:00,33059.0,859.0,,,10.0,PT52S,hd,false,Friday,52.0,3,"['Ultra-matte', 'reinvention', 'timeless', 'Dior', 'designs']"
620,u9NuJLdZxRo,Christian Dior,Savoir-faire of the diamond-accented Gem Bag Clutch,"Meticulously assembled by hand in the Dior ateliers, this green satin Gem Bag represents the coming together of Maria Grazia Chiuri and Victoire de Castellane in a fusion of accessories and jewelry savoir-faire excellence. Roses were one of Monsieur Dior’s most favorite flowers, and the precious diamond clasp that decorates this sleek evening clutch is drawn from the ‘Rose Dior Bagatelle’ collection, skillfully crafted by expert artisans to bring out the timeless beauty of the glittering diamonds.","['Dior', 'Christian Dior', '2020']",2020-05-21 14:00:11+00:00,541202.0,9889.0,,,14.0,PT1M37S,hd,false,Thursday,97.0,3,"['Savoir-faire', 'diamond-accented', 'Gem', 'Bag', 'Clutch']"
621,tOyo8U-JeEU,Christian Dior,Principal dancer Eleonora Abbagnato teaches ballet movements,"As an ode to the joy and beauty of the body in motion, Dior is sharing a lesson starring Eleonora Abbagnato, with choreography by Sébastien Bertaud. A principal dancer at the Paris Opera Ballet and director of the Opera Roma ballet company, she showcases different iconic movements – battements, ronds de jambes and relevés – for you to discover at your own pace at home.","['Dior', 'Christian Dior', '2019']",2020-05-07 09:20:37+00:00,60573.0,1456.0,,,16.0,PT18M47S,hd,true,Thursday,1127.0,3,"['Principal', 'dancer', 'Eleonora', 'Abbagnato', 'teaches', 'ballet', 'movements']"
622,xpVTRP5Rovk,Christian Dior,Take a ballet lesson with principal dancer Germain Louvet,"To celebrate Christian Dior’s love of dance, the House welcomes ballet principal Germain Louvet, who provides lessons drawn from the poetic performance piece specially conceived by Sébastien Bertaud for the Dior Spring-Summer 2020 show from Maria Grazia Chiuri held in Shanghai. Discover and experience this exquisite art of the body in motion in your own home.","['Dior', 'Christian Dior', '2019']",2020-05-07 09:20:11+00:00,64704.0,1910.0,,,24.0,PT27M1S,hd,true,Thursday,1621.0,3,"['Take', 'ballet', 'lesson', 'principal', 'dancer', 'Germain', 'Louvet']"
623,OTNnAEBF8gU,Christian Dior,A workshop in ballet improvisation from Sébastien Bertaud and Friedemann Vogel,"In tribute to the art of movement treasured by Monsieur Dior, the House offers you an element of escapism from the confines of home in the form of a series of dance lessons. In the video, choreographer Sébastien Bertaud discusses his collaborations with Maria Grazia Chiuri, and, accompanied by Stuttgart Ballet principal dancer Friedemann Vogel, gives a workshop accessible to all, filled with tips on how to improvise gracefully to the rhythm of the music.","['Dior', 'Christian Dior', '2019']",2020-05-07 09:19:51+00:00,39294.0,884.0,,,8.0,PT21M18S,hd,true,Thursday,1278.0,3,"['A', 'workshop', 'ballet', 'improvisation', 'Sébastien', 'Bertaud', 'Friedemann', 'Vogel']"
624,QdRyZs5xWpM,Christian Dior,New Capture Totale - Super Potent Serum,"NEW CAPTURE TOTALE SUPER POTENT SERUM (Sensitive version)
Discover the best total age-defying serum born from Dior's research on mother cells and its floral expertise. After 7 days, your skin appears visibly smoothed, firmed, plumped, toned, even and radiant with health. 

More on: http://www.dior.com/","['Dior', 'Christian Dior', '2019', 'capture totale', 'gisele bundchen', 'super potent serum', 'skincare', 'dior skincare', 'natural skincare']",2020-04-29 10:26:58+00:00,2546234.0,391.0,,,0.0,PT15S,hd,false,Wednesday,15.0,9,"['New', 'Capture', 'Totale', '-', 'Super', 'Potent', 'Serum']"
625,ZESWE3myVLk,Christian Dior,The world of Monsieur Dior in his own words,"Lend some lightness to these trying times with an insightful firsthand look at the history of the House courtesy of the 1949 documentary, ‘Haute-Couture’, directed by Henri A. Lavorel. Discover archive video of Christian Dior and his world and inspirations, and enter into the fascinating life of the ateliers at 30 Avenue Montaigne to see the Autumn-Winter 1949 haute couture collection come to fruition.","['Dior', 'Christian Dior', '2019', '#withme']",2020-04-23 14:00:12+00:00,285797.0,8408.0,,,73.0,PT13M56S,hd,true,Thursday,836.0,4,"['The', 'world', 'Monsieur', 'Dior', 'words']"
626,FLWDWzMrkBE,Christian Dior,"""Christian Dior, Designer of Dreams"" at the Musée des Arts Décoratifs","Explore more than seventy years of creation with a thematic and chronological itinerary – conceived as a captivating dialogue by the two exhibition curators, Florence Müller and Olivier Gabet. And (re)discover the gracefulness of iconic haute couture designs – the virtuoso scenography recreating their sense of movement and the shows in which they were worn – as well as precious archival photographs, sketches by Monsieur Dior and his successors, previously unseen objects, accessories, paintings, a cabinet of curiosities conceived as a sweeping display of color, and much more. With the beauty of dreams more essential now than ever, fall under the spell of the wealth of enchanting treasures contained in the exhibition ‘Christian Dior: Designer of Dreams’.

Directed by: Benjamin Vu
Distribution : Mediawan Rights","['Dior', 'Christian Dior', '2019']",2020-04-14 09:49:47+00:00,1944602.0,37940.0,,,279.0,PT57M9S,hd,true,Tuesday,3429.0,3,"['""Christian', 'Dior,', 'Designer', 'Dreams""', 'Musée', 'des', 'Arts', 'Décoratifs']"
627,lKqlrOtf_R4,Christian Dior,Cara Delevingne for delicately delectable ‘Mimirose’ jewelry,"A fusion of the signature delicate chains of the ‘Mimioui’ collection and ‘Rose des Vents’ grain settings, Victoire de Castellane subtly celebrates the 20th anniversary of Dior Joaillerie with the appropriately personal and precious ‘Mimirose’. Designed to be mixed, matched and combined, these endlessly adaptable contemporary jewels twinkle with tiny diamonds, emeralds and rubies.","['Dior', 'Christian Dior', '2019']",2020-03-19 09:34:17+00:00,24372.0,544.0,,,3.0,PT24S,hd,true,Thursday,24.0,3,"['Cara', 'Delevingne', 'delicately', 'delectable', '‘Mimirose’', 'jewelry']"
628,szk4rnIODzU,Christian Dior,Nature in bloom for Dior Spring-Summer 2020,"Slip on a pair of ‘30 Montaigne’ sunglasses and bask in the sun-dappled beauty of Spring-Summer 2020. Featuring new ‘Dior Book Tote’ styles, as well as the embroidered ‘Lady D-Lite’, a fresh and youthful reinterpretation of the classic ‘Lady Dior’, discover the collection by Maria Grazia Chiuri in boutiques and online.","['Dior', 'Christian Dior', '2019']",2020-03-12 08:59:51+00:00,28357.0,539.0,,,1.0,PT15S,hd,false,Thursday,15.0,3,"['Nature', 'bloom', 'Dior', 'Spring-Summer', '2020']"
629,XDlRe6fIW_o,Christian Dior,Scarves from the Dior Autumn-Winter 2020-2021 Collection,"Featuring signature Dior motifs such as polka dots, Toile Oblique, and the more recent tie-dye, scarves were woven with a fil coupé jacquard border before being precision printed. Tied around the models' heads, they perfectly captured the liberated allure of the collection by Maria Grazia Chiuri.","['Dior', 'Christian Dior', '2019']",2020-03-12 08:50:59+00:00,33411.0,626.0,,,1.0,PT1M17S,hd,true,Thursday,77.0,3,"['Scarves', 'Dior', 'Autumn-Winter', '2020-2021', 'Collection']"
630,lM9HsYpScL0,Christian Dior,Paola Ugolini talks feminism and fashion at the Dior Autumn-Winter 2020-2021 show,"Art critic Paola Ugolini discusses her friendship with Maria Grazia Chiuri, the overlap between feminist art and fashion, and giving women the opportunity to make themselves heard. She is also curator of “Io dico Io - I say I”, a Dior-sponsored exhibition of Italian women artists running at the National Gallery of Modern and Contemporary Art in Rome, from March 24 to June 21, 2020.","['Dior', 'Christian Dior', '2019']",2020-03-10 09:46:59+00:00,7189.0,132.0,,,1.0,PT1M29S,hd,true,Tuesday,89.0,3,"['Paola', 'Ugolini', 'talks', 'feminism', 'fashion', 'Dior', 'Autumn-Winter', '2020-2021', 'show']"
631,EkCJbXLR2TU,Christian Dior,"Dior Made With Love – Episode #3 Armelle Janody, DIOR fragrant flower producer.","For ten years, the House of DIOR has been fostering exclusive partnerships with new producers of fragrant flowers in the Grasse region. 
Discover the craftsmen who make DIOR Perfumes with love every day. 
In this third episode of the saga, experience the passion for flowers with Armelle Janody, producer of fragrant flowers in the « Clos de Callian »
#diorparfums

More on: http://www.dior.com/
Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2019']",2020-03-09 16:41:34+00:00,11657.0,311.0,,,0.0,PT5M30S,hd,true,Monday,330.0,3,"['Dior', 'Made', 'With', 'Love', '–', 'Episode', '#3', 'Armelle', 'Janody,', 'DIOR', 'fragrant', 'flower', 'producer.']"
632,J8E7oH0D1PU,Christian Dior,"Dior Made With Love – Episode #2 Carole Biancalana, DIOR fragrant flower producer.","For ten years, the House of DIOR has been fostering exclusive partnerships with new producers of fragrant flowers in the Grasse region. 
Discover the craftsmen who make DIOR Perfumes with love every day. 
In this second episode of the saga, dive into the fields of Centifolia roses of Carole Biancalana, producer of fragrant flowers in the ""Domaine de Manon"".
#diorparfuns

More on: http://www.dior.com/
Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2019']",2020-03-09 16:41:34+00:00,13517.0,344.0,,,2.0,PT5M33S,hd,true,Monday,333.0,3,"['Dior', 'Made', 'With', 'Love', '–', 'Episode', '#2', 'Carole', 'Biancalana,', 'DIOR', 'fragrant', 'flower', 'producer.']"
633,RBbHnOplnDM,Christian Dior,"Dior Made With Love – Episode #1 François Demachy, DIOR Perfumer-creator","For ten years, the House of DIOR has been fostering exclusive partnerships with new producers of fragrant flowers in the Grasse region. 
Discover the craftsmen who make DIOR Perfumes with love every day. 
In this first episode of the saga, François Demachy, DIOR Perfumer-creator, leads us after him in his creation workshop, nestled in the heart of Grasse.
#diorparfums

More on: http://www.dior.com/
Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2019']",2020-03-09 16:41:34+00:00,52137.0,1393.0,,,2.0,PT5M59S,hd,true,Monday,359.0,3,"['Dior', 'Made', 'With', 'Love', '–', 'Episode', '#1', 'François', 'Demachy,', 'DIOR', 'Perfumer-creator']"
634,onYmHOSKZhY,Christian Dior,Dior Made With Love – Teaser Saga,"For ten years, the House of DIOR has been fostering exclusive partnerships with new producers of fragrant flowers in the Grasse region. 
Discover the craftsmen who make DIOR Perfumes with love every day. 
For the love of Miss Dior, of perfume and of flowers.
#diorparfums

More on: http://www.dior.com/
Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2019']",2020-03-09 16:41:34+00:00,21542.0,344.0,,,0.0,PT1M15S,hd,true,Monday,75.0,3,"['Dior', 'Made', 'With', 'Love', '–', 'Teaser', 'Saga']"
635,B7JjJHUwqCE,Christian Dior,Artist Claire Fontaine on the Dior Autumn-Winter 2020-2021 Set,"The collective, feminist, conceptual artist Claire Fontaine discuss their collaboration on the Dior Autumn-Winter 2020-2021 show scenography, and how an interest in pioneering figures of Italian feminism shared by Maria Grazia Chiuri resulted in powerful illuminated manifestos and a newsprint floor installation.","['Dior', 'Christian Dior', '2019']",2020-03-04 11:49:01+00:00,7386.0,114.0,,,2.0,PT2M9S,hd,true,Wednesday,129.0,3,"['Artist', 'Claire', 'Fontaine', 'Dior', 'Autumn-Winter', '2020-2021', 'Set']"
636,gNmogtqcLt4,Christian Dior,Maria Grazia Chiuri on her Dior Autumn-Winter 2020-2021 inspirations,"With Dior Autumn-Winter 2020-2021 a tribute to women and the power of individual dressing, Maria Grazia Chiuri speaks about her influences, from her dressmaker mother to Marc Bohan and the Italian feminists of her youth, and how she channeled them all into what became a particularly personal collection.","['Dior', 'Christian Dior', '2019']",2020-03-03 11:46:25+00:00,20939.0,349.0,,,2.0,PT2M36S,hd,true,Tuesday,156.0,3,"['Maria', 'Grazia', 'Chiuri', 'Dior', 'Autumn-Winter', '2020-2021', 'inspirations']"
637,tCjp2h5rnMs,Christian Dior,Liza Koshy takes a Feminist Quiz at the Dior Autumn-Winter 2020-2021 show,"Which feminist artist are you? Actress and digital star Liza Koshy, attending the Dior Autumn-Winter 2020-2021 show from Maria Grazia Chiuri, was up for taking the Dior quiz to find out. And pretty stunned with the eerily appropriate answer!","['Dior', 'Christian Dior', '2019']",2020-03-02 09:43:18+00:00,37384.0,1442.0,,,11.0,PT2M9S,hd,true,Monday,129.0,3,"['Liza', 'Koshy', 'takes', 'Feminist', 'Quiz', 'Dior', 'Autumn-Winter', '2020-2021', 'show']"
638,0MtNU5p_70o,Christian Dior,Accessories from the Dior Autumn-Winter 2020-2021 Collection,"Shot in the striking show space, the high-octane introduction to the accessories for Dior Autumn-Winter 2020-2021 by Maria Grazia Chiuri features a multitude of future must-haves, from ‘Dior Bobby’ and ‘Lady D-Lite’ bags to sleek sneakers, scarves and dazzling jewels.","['Dior', 'Christian Dior', '2019']",2020-02-28 12:32:09+00:00,15095.0,263.0,,,1.0,PT53S,hd,false,Friday,53.0,3,"['Accessories', 'Dior', 'Autumn-Winter', '2020-2021', 'Collection']"
